p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 2, 3, 1,1.0, 5000,4.118991e-02,3.339840e-02,8.198099e-02,1.191738e-01,1.210920e-01,1.076473e-01,5.810582e-15
 2, 3, 1,1.0,10000,4.118634e-02,3.339567e-02,8.184649e-02,1.191635e-01,1.210821e-01,1.074707e-01,5.316383e-14
 2, 3, 1,1.0, 5000,4.119530e-02,3.340896e-02,8.301513e-02,1.191894e-01,1.211303e-01,1.090052e-01,1.952843e-11
 2, 3, 1,1.0,10000,4.118163e-02,3.339241e-02,8.199381e-02,1.191498e-01,1.210703e-01,1.076641e-01,9.072687e-10
 2, 3, 1,1.0, 5000,4.117279e-02,3.338520e-02,8.191507e-02,1.191243e-01,1.210442e-01,1.075607e-01,7.973812e-15
 2, 3, 1,1.0,10000,4.117876e-02,3.338982e-02,8.178844e-02,1.191415e-01,1.210609e-01,1.073945e-01,2.953987e-12
 2, 3, 1,1.0, 5000,4.119708e-02,3.340357e-02,8.214177e-02,1.191945e-01,1.211108e-01,1.078584e-01,1.865113e-07
 2, 3, 1,1.0,10000,4.118389e-02,3.339379e-02,8.178784e-02,1.191564e-01,1.210753e-01,1.073937e-01,2.185145e-14
 2, 3, 1,1.0, 5000,4.118512e-02,3.339476e-02,8.181824e-02,1.191599e-01,1.210788e-01,1.074336e-01,5.930625e-14
 2, 3, 1,1.0,10000,4.118350e-02,3.339347e-02,8.180554e-02,1.191553e-01,1.210742e-01,1.074169e-01,3.036487e-14
 2, 3, 1,1.0, 5000,4.117926e-02,3.339022e-02,8.179711e-02,1.191430e-01,1.210624e-01,1.074058e-01,5.111732e-15
 2, 3, 1,1.0,10000,4.118156e-02,3.339199e-02,8.173840e-02,1.191496e-01,1.210688e-01,1.073287e-01,1.263946e-14
 2, 3, 1,1.0, 5000,4.118589e-02,3.339500e-02,8.198070e-02,1.191622e-01,1.210797e-01,1.076469e-01,2.119936e-10
 2, 3, 1,1.0,10000,4.118265e-02,3.339283e-02,8.175437e-02,1.191528e-01,1.210718e-01,1.073497e-01,6.915587e-16
 2, 3, 1,1.0, 5000,4.118959e-02,3.339823e-02,8.187078e-02,1.191729e-01,1.210914e-01,1.075026e-01,3.022898e-14
 2, 3, 1,1.0,10000,4.118496e-02,3.339462e-02,8.178847e-02,1.191595e-01,1.210783e-01,1.073945e-01,6.764407e-15
 2, 3, 1,1.0, 5000,4.118547e-02,3.339497e-02,8.181526e-02,1.191609e-01,1.210796e-01,1.074297e-01,4.686274e-15
 2, 3, 1,1.0,10000,4.118201e-02,3.339234e-02,8.174132e-02,1.191510e-01,1.210701e-01,1.073326e-01,4.138902e-16
 2, 3, 1,1.0, 5000,4.116964e-02,3.338313e-02,8.204161e-02,1.191151e-01,1.210366e-01,1.077269e-01,1.350770e-13
 2, 3, 1,1.0,10000,4.118111e-02,3.339164e-02,8.176251e-02,1.191483e-01,1.210675e-01,1.073604e-01,9.946820e-13
 2, 3, 2,0.5, 5000,8.987167e-01,6.635968e-01,2.374280e+00,2.600236e+00,2.405992e+00,3.117610e+00,2.114855e-05
 2, 3, 2,0.5,10000,7.762197e-01,5.868587e-01,2.165695e+00,2.245818e+00,2.127764e+00,2.843723e+00,2.109798e-08
 2, 3, 2,0.5, 5000,3.216754e-01,2.477596e-01,9.757333e-01,9.306958e-01,8.982978e-01,1.281212e+00,1.275127e-06
 2, 3, 2,0.5,10000,2.990097e-01,2.331196e-01,7.947825e-01,8.651177e-01,8.452179e-01,1.043610e+00,8.331701e-05
 2, 3, 2,0.5, 5000,3.972138e-01,3.051385e-01,1.090843e+00,1.149249e+00,1.106335e+00,1.432360e+00,4.555577e-05
 2, 3, 2,0.5,10000,3.495077e-01,2.682448e-01,1.033812e+00,1.011222e+00,9.725708e-01,1.357474e+00,1.223380e-03
 2, 3, 2,0.5, 5000,6.970506e-01,5.216505e-01,2.434780e+00,2.016760e+00,1.891339e+00,3.197051e+00,2.331163e-11
 2, 3, 2,0.5,10000,6.062197e-01,4.652388e-01,2.118440e+00,1.753961e+00,1.686809e+00,2.781673e+00,1.313438e-11
 2, 3, 2,0.5, 5000,3.848961e-01,2.922889e-01,1.233864e+00,1.113611e+00,1.059747e+00,1.620157e+00,1.004112e-05
 2, 3, 2,0.5,10000,3.535459e-01,2.722801e-01,1.113917e+00,1.022906e+00,9.872015e-01,1.462659e+00,5.334717e-04
 2, 3, 2,0.5, 5000,3.413809e-01,2.666910e-01,8.748491e-01,9.877092e-01,9.669372e-01,1.148744e+00,1.116155e-03
 2, 3, 2,0.5,10000,3.222176e-01,2.551177e-01,8.166642e-01,9.322645e-01,9.249758e-01,1.072342e+00,8.795460e-03
 2, 3, 2,0.5, 5000,3.946138e-01,3.187147e-01,9.456063e-01,1.141727e+00,1.155559e+00,1.241653e+00,1.407132e-02
 2, 3, 2,0.5,10000,3.731152e-01,3.019014e-01,1.002756e+00,1.079525e+00,1.094599e+00,1.316696e+00,2.710138e-09
 2, 3, 2,0.5, 5000,6.716904e-01,5.059960e-01,2.222457e+00,1.943386e+00,1.834581e+00,2.918256e+00,1.064347e-02
 2, 3, 2,0.5,10000,5.103115e-01,3.957686e-01,1.768107e+00,1.476472e+00,1.434931e+00,2.321660e+00,4.967648e-04
 2, 3, 2,0.5, 5000,4.138745e-01,3.158205e-01,1.396185e+00,1.197453e+00,1.145065e+00,1.833298e+00,2.490896e-04
 2, 3, 2,0.5,10000,3.555986e-01,2.733121e-01,1.014798e+00,1.028845e+00,9.909431e-01,1.332507e+00,8.365264e-10
 2, 3, 2,0.5, 5000,7.628121e-01,5.602649e-01,2.088016e+00,2.207026e+00,2.031343e+00,2.741724e+00,2.054227e-03
 2, 3, 2,0.5,10000,7.900150e-01,5.842541e-01,2.382597e+00,2.285732e+00,2.118320e+00,3.128531e+00,1.666850e-02
 2, 3, 3,0.3333333333333333, 5000,7.320444e-01,5.627452e-01,1.645688e+00,2.118007e+00,2.040336e+00,2.160914e+00,2.679101e-07
 2, 3, 3,0.3333333333333333,10000,7.118428e-01,5.469939e-01,1.623614e+00,2.059558e+00,1.983227e+00,2.131929e+00,2.538514e-09
 2, 3, 3,0.3333333333333333, 5000,7.388526e-01,5.676875e-01,1.655567e+00,2.137705e+00,2.058255e+00,2.173886e+00,8.160278e-06
 2, 3, 3,0.3333333333333333,10000,7.059470e-01,5.421567e-01,1.605408e+00,2.042500e+00,1.965688e+00,2.108023e+00,5.329989e-03
 2, 3, 3,0.3333333333333333, 5000,7.500913e-01,5.736440e-01,1.708223e+00,2.170221e+00,2.079851e+00,2.243027e+00,3.485756e-08
 2, 3, 3,0.3333333333333333,10000,7.204956e-01,5.505164e-01,1.639695e+00,2.084593e+00,1.995998e+00,2.153045e+00,2.959759e-07
 2, 3, 3,0.3333333333333333, 5000,7.446048e-01,5.697415e-01,1.646327e+00,2.154347e+00,2.065702e+00,2.161752e+00,3.700713e-06
 2, 3, 3,0.3333333333333333,10000,7.229378e-01,5.532437e-01,1.609451e+00,2.091659e+00,2.005886e+00,2.113332e+00,8.396271e-06
 2, 3, 3,0.3333333333333333, 5000,7.472811e-01,5.733782e-01,1.662242e+00,2.162091e+00,2.078888e+00,2.182650e+00,4.322716e-06
 2, 3, 3,0.3333333333333333,10000,7.212463e-01,5.534488e-01,1.619699e+00,2.086765e+00,2.006630e+00,2.126789e+00,2.832045e-05
 2, 3, 3,0.3333333333333333, 5000,7.517023e-01,5.757659e-01,1.673027e+00,2.174883e+00,2.087545e+00,2.196812e+00,2.503799e-08
 2, 3, 3,0.3333333333333333,10000,7.246165e-01,5.549468e-01,1.632532e+00,2.096516e+00,2.012061e+00,2.143639e+00,7.225036e-05
 2, 3, 3,0.3333333333333333, 5000,7.409308e-01,5.686984e-01,1.642909e+00,2.143718e+00,2.061920e+00,2.157265e+00,3.329677e-05
 2, 3, 3,0.3333333333333333,10000,7.167537e-01,5.499196e-01,1.618370e+00,2.073767e+00,1.993834e+00,2.125043e+00,4.838264e-05
 2, 3, 3,0.3333333333333333, 5000,7.374818e-01,5.660806e-01,1.669636e+00,2.133739e+00,2.052429e+00,2.192359e+00,2.913682e-04
 2, 3, 3,0.3333333333333333,10000,7.120716e-01,5.468858e-01,1.625491e+00,2.060220e+00,1.982835e+00,2.134393e+00,3.097061e-07
 2, 3, 3,0.3333333333333333, 5000,7.399734e-01,5.686834e-01,1.674045e+00,2.140948e+00,2.061866e+00,2.198149e+00,6.767733e-02
 2, 3, 3,0.3333333333333333,10000,7.148477e-01,5.487726e-01,1.611120e+00,2.068252e+00,1.989676e+00,2.115524e+00,9.968281e-09
 2, 3, 3,0.3333333333333333, 5000,7.378252e-01,5.659312e-01,1.638591e+00,2.134732e+00,2.051887e+00,2.151595e+00,1.818414e-08
 2, 3, 3,0.3333333333333333,10000,7.102214e-01,5.451137e-01,1.603686e+00,2.054867e+00,1.976410e+00,2.105762e+00,1.778613e-09
 2, 3, 4,0.25, 5000,1.194353e-01,9.652926e-02,2.742662e-01,3.455595e-01,3.499845e-01,3.601324e-01,2.300729e-06
 2, 3, 4,0.25,10000,1.189869e-01,9.582703e-02,2.752915e-01,3.442619e-01,3.474385e-01,3.614787e-01,2.307629e-04
 2, 3, 4,0.25, 5000,1.195458e-01,9.620056e-02,2.731950e-01,3.458790e-01,3.487928e-01,3.587259e-01,5.834238e-03
 2, 3, 4,0.25,10000,1.163212e-01,9.396079e-02,2.555519e-01,3.365495e-01,3.406721e-01,3.355591e-01,2.597489e-04
 2, 3, 4,0.25, 5000,1.243484e-01,1.009365e-01,2.877492e-01,3.597743e-01,3.659637e-01,3.778367e-01,3.009055e-04
 2, 3, 4,0.25,10000,1.181125e-01,9.667061e-02,2.670220e-01,3.417321e-01,3.504970e-01,3.506202e-01,9.667428e-07
 2, 3, 4,0.25, 5000,1.163937e-01,9.413719e-02,2.635640e-01,3.367590e-01,3.413117e-01,3.460796e-01,3.041598e-03
 2, 3, 4,0.25,10000,1.138600e-01,9.230145e-02,2.527654e-01,3.294284e-01,3.346558e-01,3.319003e-01,4.034488e-05
 2, 3, 4,0.25, 5000,1.189354e-01,9.634475e-02,2.777694e-01,3.441131e-01,3.493155e-01,3.647324e-01,9.162732e-04
 2, 3, 4,0.25,10000,1.175121e-01,9.469952e-02,2.670594e-01,3.399951e-01,3.433505e-01,3.506694e-01,2.349245e-05
 2, 3, 4,0.25, 5000,1.146141e-01,9.273957e-02,2.476248e-01,3.316103e-01,3.362443e-01,3.251502e-01,1.682864e-03
 2, 3, 4,0.25,10000,1.135393e-01,9.196852e-02,2.410286e-01,3.285006e-01,3.334487e-01,3.164889e-01,5.468000e-05
 2, 3, 4,0.25, 5000,1.178673e-01,9.532810e-02,2.607656e-01,3.410226e-01,3.456295e-01,3.424051e-01,1.866442e-02
 2, 3, 4,0.25,10000,1.168937e-01,9.456495e-02,2.530194e-01,3.382059e-01,3.428626e-01,3.322337e-01,2.848157e-05
 2, 3, 4,0.25, 5000,1.192534e-01,9.578382e-02,2.653908e-01,3.450332e-01,3.472818e-01,3.484783e-01,4.898424e-04
 2, 3, 4,0.25,10000,1.190452e-01,9.571840e-02,2.642088e-01,3.444308e-01,3.470446e-01,3.469263e-01,2.646787e-05
 2, 3, 4,0.25, 5000,1.204822e-01,9.679782e-02,2.749821e-01,3.485883e-01,3.509582e-01,3.610725e-01,1.319831e-03
 2, 3, 4,0.25,10000,1.194548e-01,9.629550e-02,2.688531e-01,3.456156e-01,3.491370e-01,3.530245e-01,3.043079e-05
 2, 3, 4,0.25, 5000,1.164531e-01,9.407665e-02,2.781012e-01,3.369311e-01,3.410922e-01,3.651680e-01,3.547380e-05
 2, 3, 4,0.25,10000,1.134100e-01,9.173817e-02,2.561049e-01,3.281265e-01,3.326136e-01,3.362852e-01,9.216357e-07
 2, 3, 5,0.2, 5000,1.275847e-01,9.040120e-02,4.765717e-01,3.691379e-01,3.277661e-01,6.257750e-01,1.853357e-03
 2, 3, 5,0.2,10000,1.152084e-01,8.101370e-02,3.894386e-01,3.333298e-01,2.937300e-01,5.113625e-01,1.133605e-03
 2, 3, 5,0.2, 5000,1.162267e-01,8.016012e-02,4.262271e-01,3.362758e-01,2.906352e-01,5.596687e-01,2.095572e-03
 2, 3, 5,0.2,10000,1.115166e-01,7.739798e-02,3.621938e-01,3.226482e-01,2.806206e-01,4.755880e-01,7.056658e-03
 2, 3, 5,0.2, 5000,1.166558e-01,8.442781e-02,3.850342e-01,3.375176e-01,3.061085e-01,5.055793e-01,3.720966e-03
 2, 3, 5,0.2,10000,1.115947e-01,7.903984e-02,3.672351e-01,3.228744e-01,2.865734e-01,4.822076e-01,7.753018e-03
 2, 3, 5,0.2, 5000,1.211823e-01,8.514059e-02,4.525644e-01,3.506138e-01,3.086928e-01,5.942515e-01,2.675304e-03
 2, 3, 5,0.2,10000,1.150022e-01,7.941636e-02,3.814686e-01,3.327331e-01,2.879386e-01,5.008974e-01,1.456263e-03
 2, 3, 5,0.2, 5000,1.120277e-01,8.082182e-02,3.904972e-01,3.241270e-01,2.930343e-01,5.127525e-01,3.316298e-04
 2, 3, 5,0.2,10000,1.071380e-01,7.672834e-02,3.478442e-01,3.099798e-01,2.781927e-01,4.567460e-01,2.845903e-03
 2, 3, 5,0.2, 5000,1.135578e-01,8.668748e-02,3.674086e-01,3.285542e-01,3.143013e-01,4.824355e-01,3.499303e-03
 2, 3, 5,0.2,10000,1.128517e-01,8.379854e-02,3.645843e-01,3.265110e-01,3.038270e-01,4.787270e-01,3.650664e-03
 2, 3, 5,0.2, 5000,1.102111e-01,7.812737e-02,3.696752e-01,3.188713e-01,2.832651e-01,4.854117e-01,6.966359e-04
 2, 3, 5,0.2,10000,1.060388e-01,7.453229e-02,3.666941e-01,3.067994e-01,2.702305e-01,4.814972e-01,3.758414e-04
 2, 3, 5,0.2, 5000,1.298025e-01,9.483201e-02,4.774393e-01,3.755544e-01,3.438308e-01,6.269142e-01,2.918648e-03
 2, 3, 5,0.2,10000,1.223211e-01,8.997041e-02,4.036544e-01,3.539088e-01,3.262042e-01,5.300290e-01,3.231664e-03
 2, 3, 5,0.2, 5000,1.155588e-01,8.338987e-02,3.837197e-01,3.343435e-01,3.023453e-01,5.038532e-01,9.655262e-04
 2, 3, 5,0.2,10000,1.096682e-01,8.086635e-02,3.289135e-01,3.173004e-01,2.931958e-01,4.318884e-01,1.840573e-05
 2, 3, 5,0.2, 5000,1.223333e-01,8.800710e-02,4.013486e-01,3.539441e-01,3.190859e-01,5.270013e-01,4.370261e-03
 2, 3, 5,0.2,10000,1.133602e-01,8.143118e-02,3.608600e-01,3.279824e-01,2.952437e-01,4.738367e-01,1.991170e-03
 2, 3, 6,0.16666666666666666, 5000,8.347541e-02,6.046565e-02,3.026056e-01,2.415174e-01,2.192293e-01,3.973442e-01,3.730781e-02
 2, 3, 6,0.16666666666666666,10000,8.632780e-02,6.360089e-02,3.060110e-01,2.497702e-01,2.305967e-01,4.018158e-01,2.296417e-02
 2, 3, 6,0.16666666666666666, 5000,1.032770e-01,7.639485e-02,3.704485e-01,2.988088e-01,2.769835e-01,4.864271e-01,1.566287e-02
 2, 3, 6,0.16666666666666666,10000,8.923502e-02,6.604708e-02,3.495272e-01,2.581816e-01,2.394658e-01,4.589558e-01,1.268296e-03
 2, 3, 6,0.16666666666666666, 5000,7.209695e-02,5.173602e-02,2.902679e-01,2.085964e-01,1.875784e-01,3.811439e-01,5.728269e-03
 2, 3, 6,0.16666666666666666,10000,6.469463e-02,4.811005e-02,2.188286e-01,1.871795e-01,1.744318e-01,2.873386e-01,2.593286e-03
 2, 3, 6,0.16666666666666666, 5000,6.707020e-02,5.170129e-02,2.215793e-01,1.940526e-01,1.874525e-01,2.909506e-01,1.568971e-03
 2, 3, 6,0.16666666666666666,10000,6.320115e-02,4.804934e-02,2.197219e-01,1.828584e-01,1.742117e-01,2.885117e-01,1.272650e-03
 2, 3, 6,0.16666666666666666, 5000,8.306469e-02,5.929781e-02,3.414998e-01,2.403291e-01,2.149951e-01,4.484152e-01,1.732463e-03
 2, 3, 6,0.16666666666666666,10000,6.910984e-02,5.023458e-02,2.365227e-01,1.999539e-01,1.821347e-01,3.105723e-01,2.655132e-03
 2, 3, 6,0.16666666666666666, 5000,8.452626e-02,6.031879e-02,3.928742e-01,2.445578e-01,2.186968e-01,5.158738e-01,1.968759e-03
 2, 3, 6,0.16666666666666666,10000,7.706516e-02,5.729980e-02,3.172319e-01,2.229708e-01,2.077509e-01,4.165497e-01,4.196615e-04
 2, 3, 6,0.16666666666666666, 5000,7.541189e-02,5.616198e-02,2.415617e-01,2.181874e-01,2.036256e-01,3.171889e-01,1.812101e-03
 2, 3, 6,0.16666666666666666,10000,6.841517e-02,5.322577e-02,2.280259e-01,1.979440e-01,1.929798e-01,2.994154e-01,7.963570e-04
 2, 3, 6,0.16666666666666666, 5000,8.319653e-02,5.879794e-02,3.204383e-01,2.407106e-01,2.131827e-01,4.207600e-01,1.320033e-02
 2, 3, 6,0.16666666666666666,10000,6.959699e-02,5.073106e-02,2.505262e-01,2.013633e-01,1.839348e-01,3.289600e-01,1.829334e-03
 2, 3, 6,0.16666666666666666, 5000,7.406452e-02,5.398246e-02,2.289616e-01,2.142891e-01,1.957233e-01,3.006441e-01,3.913413e-03
 2, 3, 6,0.16666666666666666,10000,6.939229e-02,5.196134e-02,1.982074e-01,2.007711e-01,1.883953e-01,2.602614e-01,1.069834e-02
 2, 3, 6,0.16666666666666666, 5000,7.451344e-02,5.399238e-02,2.842498e-01,2.155880e-01,1.957593e-01,3.732416e-01,3.769281e-03
 2, 3, 6,0.16666666666666666,10000,6.756997e-02,5.075745e-02,2.240367e-01,1.954986e-01,1.840305e-01,2.941772e-01,1.082340e-02
 2, 3, 7,0.14285714285714285, 5000,5.212051e-02,3.992152e-02,1.974506e-01,1.507990e-01,1.447428e-01,2.592677e-01,3.753669e-02
 2, 3, 7,0.14285714285714285,10000,4.084922e-02,3.047500e-02,1.384113e-01,1.181881e-01,1.104927e-01,1.817445e-01,5.129176e-03
 2, 3, 7,0.14285714285714285, 5000,8.759753e-02,6.156420e-02,2.915713e-01,2.534439e-01,2.232123e-01,3.828553e-01,1.167068e-01
 2, 3, 7,0.14285714285714285,10000,8.307181e-02,6.148982e-02,2.466728e-01,2.403497e-01,2.229426e-01,3.239001e-01,2.734523e-03
 2, 3, 7,0.14285714285714285, 5000,6.103774e-02,4.681200e-02,2.179831e-01,1.765991e-01,1.697255e-01,2.862285e-01,1.030466e-01
 2, 3, 7,0.14285714285714285,10000,6.018580e-02,4.679906e-02,1.775593e-01,1.741341e-01,1.696786e-01,2.331489e-01,1.777113e-02
 2, 3, 7,0.14285714285714285, 5000,4.866820e-02,3.643136e-02,1.855796e-01,1.408106e-01,1.320886e-01,2.436802e-01,6.037385e-03
 2, 3, 7,0.14285714285714285,10000,3.969897e-02,2.980681e-02,1.411638e-01,1.148601e-01,1.080700e-01,1.853588e-01,9.599418e-04
 2, 3, 7,0.14285714285714285, 5000,9.340805e-02,6.831078e-02,3.112552e-01,2.702553e-01,2.476733e-01,4.087018e-01,9.400889e-03
 2, 3, 7,0.14285714285714285,10000,8.473311e-02,6.338588e-02,2.476546e-01,2.451563e-01,2.298171e-01,3.251894e-01,1.365069e-03
 2, 3, 7,0.14285714285714285, 5000,6.959619e-02,5.445548e-02,2.342008e-01,2.013610e-01,1.974383e-01,3.075235e-01,5.720107e-02
 2, 3, 7,0.14285714285714285,10000,5.957146e-02,4.489046e-02,1.981777e-01,1.723567e-01,1.627586e-01,2.602224e-01,1.393440e-02
 2, 3, 7,0.14285714285714285, 5000,1.340266e-01,9.515779e-02,4.109577e-01,3.877761e-01,3.450120e-01,5.396187e-01,1.217966e-02
 2, 3, 7,0.14285714285714285,10000,1.148815e-01,8.238284e-02,3.748171e-01,3.323840e-01,2.986941e-01,4.921635e-01,1.145635e-02
 2, 3, 7,0.14285714285714285, 5000,6.082836e-02,4.444820e-02,2.331504e-01,1.759932e-01,1.611551e-01,3.061442e-01,1.392912e-02
 2, 3, 7,0.14285714285714285,10000,5.125735e-02,3.837955e-02,2.074597e-01,1.483017e-01,1.391521e-01,2.724104e-01,1.559210e-02
 2, 3, 7,0.14285714285714285, 5000,5.649823e-02,3.784711e-02,3.005679e-01,1.634650e-01,1.372216e-01,3.946685e-01,2.987714e-03
 2, 3, 7,0.14285714285714285,10000,4.582599e-02,3.340582e-02,1.982514e-01,1.325873e-01,1.211189e-01,2.603192e-01,1.213351e-03
 2, 3, 7,0.14285714285714285, 5000,6.200780e-02,4.652781e-02,2.057967e-01,1.794057e-01,1.686951e-01,2.702267e-01,7.436638e-03
 2, 3, 7,0.14285714285714285,10000,5.435271e-02,4.162394e-02,1.823214e-01,1.572574e-01,1.509152e-01,2.394019e-01,5.478316e-03
 2, 3, 8,0.125, 5000,7.916914e-02,5.432080e-02,3.047962e-01,2.290582e-01,1.969500e-01,4.002206e-01,2.602318e-02
 2, 3, 8,0.125,10000,6.531152e-02,4.542177e-02,2.617544e-01,1.889643e-01,1.646850e-01,3.437035e-01,2.103775e-03
 2, 3, 8,0.125, 5000,3.409871e-02,2.603165e-02,1.289205e-01,9.865700e-02,9.438251e-02,1.692824e-01,3.612242e-03
 2, 3, 8,0.125,10000,3.527643e-02,2.672378e-02,1.134319e-01,1.020645e-01,9.689196e-02,1.489447e-01,1.167429e-03
 2, 3, 8,0.125, 5000,5.771530e-02,4.510867e-02,2.082106e-01,1.669863e-01,1.635497e-01,2.733964e-01,1.323002e-02
 2, 3, 8,0.125,10000,4.156717e-02,3.246634e-02,1.390713e-01,1.202653e-01,1.177127e-01,1.826112e-01,2.787389e-03
 2, 3, 8,0.125, 5000,4.188906e-02,3.374861e-02,1.157451e-01,1.211966e-01,1.223618e-01,1.519821e-01,3.327665e-02
 2, 3, 8,0.125,10000,3.250800e-02,2.568659e-02,9.996478e-02,9.405464e-02,9.313145e-02,1.312614e-01,1.524910e-03
 2, 3, 8,0.125, 5000,4.209125e-02,3.249309e-02,1.409193e-01,1.217816e-01,1.178097e-01,1.850378e-01,1.599596e-02
 2, 3, 8,0.125,10000,3.522413e-02,2.655899e-02,1.216672e-01,1.019132e-01,9.629448e-02,1.597583e-01,3.308633e-03
 2, 3, 8,0.125, 5000,1.222759e-01,8.124437e-02,4.838336e-01,3.537779e-01,2.945664e-01,6.353104e-01,6.154631e-02
 2, 3, 8,0.125,10000,9.074028e-02,6.043430e-02,3.378959e-01,2.625367e-01,2.191156e-01,4.436831e-01,3.521898e-03
 2, 3, 8,0.125, 5000,5.030285e-02,3.805991e-02,1.729367e-01,1.455400e-01,1.379932e-01,2.270791e-01,6.312734e-02
 2, 3, 8,0.125,10000,4.527583e-02,3.333360e-02,1.660621e-01,1.309955e-01,1.208571e-01,2.180522e-01,4.897673e-03
 2, 3, 8,0.125, 5000,8.280433e-02,5.530042e-02,3.453425e-01,2.395758e-01,2.005018e-01,4.534610e-01,1.235370e-02
 2, 3, 8,0.125,10000,7.703066e-02,5.073519e-02,3.217532e-01,2.228710e-01,1.839497e-01,4.224865e-01,9.736370e-03
 2, 3, 8,0.125, 5000,8.458105e-02,5.871385e-02,3.228117e-01,2.447163e-01,2.128778e-01,4.238763e-01,2.253500e-02
 2, 3, 8,0.125,10000,5.767475e-02,3.978762e-02,2.203504e-01,1.668690e-01,1.442573e-01,2.893368e-01,4.363344e-03
 2, 3, 8,0.125, 5000,5.041136e-02,3.879128e-02,1.844659e-01,1.458540e-01,1.406449e-01,2.422178e-01,2.693376e-02
 2, 3, 8,0.125,10000,4.130820e-02,3.108471e-02,1.490287e-01,1.195160e-01,1.127033e-01,1.956860e-01,3.785783e-03
 2, 3, 9,0.1111111111111111, 5000,2.871963e-02,2.172844e-02,9.372181e-02,8.309381e-02,7.878044e-02,1.230639e-01,2.791567e-03
 2, 3, 9,0.1111111111111111,10000,2.545902e-02,1.917052e-02,7.947858e-02,7.365997e-02,6.950624e-02,1.043614e-01,1.709727e-03
 2, 3, 9,0.1111111111111111, 5000,3.763450e-02,2.935668e-02,1.343474e-01,1.088870e-01,1.064380e-01,1.764083e-01,5.584726e-02
 2, 3, 9,0.1111111111111111,10000,2.598415e-02,2.046583e-02,8.311071e-02,7.517934e-02,7.420261e-02,1.091307e-01,5.309451e-03
 2, 3, 9,0.1111111111111111, 5000,5.952807e-02,4.730308e-02,1.458276e-01,1.722312e-01,1.715060e-01,1.914828e-01,1.429747e-02
 2, 3, 9,0.1111111111111111,10000,2.821960e-02,2.191268e-02,9.964941e-02,8.164709e-02,7.944842e-02,1.308473e-01,3.555365e-02
 2, 3, 9,0.1111111111111111, 5000,5.131909e-02,3.546664e-02,2.594662e-01,1.484803e-01,1.285908e-01,3.406989e-01,3.938003e-02
 2, 3, 9,0.1111111111111111,10000,4.743275e-02,3.323433e-02,2.336413e-01,1.372361e-01,1.204972e-01,3.067888e-01,3.936194e-02
 2, 3, 9,0.1111111111111111, 5000,1.047224e-01,7.024454e-02,3.628704e-01,3.029908e-01,2.546844e-01,4.764765e-01,5.478068e-02
 2, 3, 9,0.1111111111111111,10000,7.296792e-02,4.880736e-02,2.706884e-01,2.111164e-01,1.769600e-01,3.554345e-01,1.125831e-02
 2, 3, 9,0.1111111111111111, 5000,3.210513e-02,2.343643e-02,1.133855e-01,9.288902e-02,8.497306e-02,1.488838e-01,6.136486e-03
 2, 3, 9,0.1111111111111111,10000,2.610204e-02,1.978234e-02,9.016413e-02,7.552043e-02,7.172451e-02,1.183924e-01,1.566600e-03
 2, 3, 9,0.1111111111111111, 5000,2.690143e-02,2.053988e-02,9.484831e-02,7.783329e-02,7.447109e-02,1.245431e-01,2.012313e-02
 2, 3, 9,0.1111111111111111,10000,2.506084e-02,1.830631e-02,9.264953e-02,7.250794e-02,6.637288e-02,1.216559e-01,2.440524e-03
 2, 3, 9,0.1111111111111111, 5000,3.946466e-02,2.953627e-02,1.226837e-01,1.141822e-01,1.070891e-01,1.610930e-01,4.408182e-03
 2, 3, 9,0.1111111111111111,10000,3.238370e-02,2.356151e-02,1.092020e-01,9.369500e-02,8.542656e-02,1.433905e-01,8.263845e-04
 2, 3, 9,0.1111111111111111, 5000,2.894564e-02,2.038249e-02,1.267303e-01,8.374773e-02,7.390045e-02,1.664065e-01,1.255488e-02
 2, 3, 9,0.1111111111111111,10000,2.548857e-02,1.965276e-02,1.051872e-01,7.374547e-02,7.125470e-02,1.381188e-01,2.617688e-03
 2, 3, 9,0.1111111111111111, 5000,6.099776e-02,4.108310e-02,2.459705e-01,1.764834e-01,1.489543e-01,3.229780e-01,1.448549e-01
 2, 3, 9,0.1111111111111111,10000,5.060294e-02,3.440714e-02,1.888145e-01,1.464083e-01,1.247494e-01,2.479278e-01,8.311531e-03
 2, 3,10,0.1, 5000,2.684581e-02,2.138552e-02,1.014723e-01,7.767236e-02,7.753712e-02,1.332408e-01,2.824898e-02
 2, 3,10,0.1,10000,2.307356e-02,1.849030e-02,6.503512e-02,6.675818e-02,6.703998e-02,8.539607e-02,3.662085e-03
 2, 3,10,0.1, 5000,3.467558e-02,2.360319e-02,1.362332e-01,1.003260e-01,8.557767e-02,1.788846e-01,1.462738e-02
 2, 3,10,0.1,10000,2.908573e-02,1.988434e-02,1.113874e-01,8.415307e-02,7.209432e-02,1.462601e-01,1.498557e-03
 2, 3,10,0.1, 5000,1.726758e-02,1.350540e-02,6.506546e-02,4.995987e-02,4.896631e-02,8.543591e-02,5.095213e-03
 2, 3,10,0.1,10000,1.621095e-02,1.289247e-02,4.579339e-02,4.690275e-02,4.674401e-02,6.013021e-02,9.172058e-04
